'time', 'Temp'
'2:48:9', 22.70
'2:48:11', 22.70
'2:48:13', 22.70
'2:48:15', 22.70
'2:48:17', 22.70
'2:48:19', 22.70
'2:48:22', 22.70
'2:48:24', 22.70
'2:48:26', 22.60
'2:48:28', 22.70
'2:48:30', 22.60
'2:48:32', 22.70
'2:48:34', 22.70
'2:48:37', 22.70
'2:48:39', 22.70
'2:48:41', 22.70
'2:48:43', 22.70
'2:48:45', 22.70
'2:48:47', 22.70
'2:48:49', 22.70
'2:48:51', 22.70
'2:48:54', 22.60
'2:48:56', 22.70
'2:48:58', 22.70
'2:49:0', 22.70
'2:49:2', 22.70
'2:49:4', 22.70
'2:49:6', 22.70
'2:49:8', 22.60
'2:49:11', 22.70
'2:49:13', 22.60
'2:49:15', 22.70
'2:49:17', 22.70
'2:49:19', 22.60
'2:49:21', 22.70
'2:49:23', 22.70
'2:49:26', 22.60
'2:49:28', 22.70
'2:49:30', 22.60
'2:49:32', 22.70
'2:49:34', 22.70
'2:49:36', 22.70
'2:49:38', 22.60
'2:49:40', 22.70
'2:49:43', 22.70
'2:49:45', 22.70
'2:49:47', 22.70
'2:49:49', 22.70
'2:49:51', 22.60
'2:49:53', 22.70
'2:49:55', 22.60
'2:49:58', 22.70
'2:50:0', 22.60
'2:50:2', 22.60
'2:50:4', 22.60
'2:50:6', 22.60
'2:50:8', 22.60
'2:50:10', 22.70
'2:50:12', 22.60
'2:50:15', 22.70
'2:50:17', 22.60
'2:50:19', 22.60
'2:50:21', 22.60
'2:50:23', 22.60
'2:50:25', 22.60
'2:50:27', 22.60
'2:50:29', 22.60
'2:50:32', 22.60
'2:50:34', 22.60
'2:50:36', 22.60
'2:50:38', 22.60
'2:50:40', 22.60
'2:50:42', 22.60
'2:50:44', 22.60
'2:50:47', 22.60
'2:50:49', 22.60
'2:50:51', 22.60
'2:50:53', 22.60
'2:50:55', 22.60
'2:50:57', 22.60
'2:50:59', 22.60
'2:51:1', 22.70
'2:51:4', 22.60
'2:51:6', 22.60
'2:51:8', 22.60
'2:51:10', 22.60
'2:51:12', 22.60
'2:51:14', 22.60
'2:51:16', 22.70
'2:51:18', 22.60
'2:51:21', 22.60
'2:51:23', 22.60
'2:51:25', 22.60
'2:51:27', 22.60
'2:51:29', 22.60
'2:51:31', 22.60
'2:51:33', 22.60
'2:51:36', 22.60
'2:51:38', 22.60
'2:51:40', 22.60
'2:51:42', 22.60
'2:51:44', 22.60
'2:51:46', 22.60
'2:51:48', 22.60
'2:51:50', 22.60
'2:51:53', 22.60
'2:51:55', 22.60
'2:51:57', 22.60
'2:51:59', 22.60
'2:52:1', 22.60
'2:52:3', 22.60
'2:52:5', 22.60
'2:52:7', 22.60
'2:52:10', 22.60
'2:52:12', 22.60
'2:52:14', 22.60
'2:52:16', 22.60
'2:52:18', 22.60
'2:52:20', 22.60
'2:52:22', 22.60
'2:52:25', 22.60
'2:52:27', 22.60
'2:52:29', 22.60
'2:52:31', 22.60
'2:52:33', 22.60
'2:52:35', 22.60
'2:52:37', 22.60
'2:52:39', 22.60
'2:52:42', 22.60
'2:52:44', 22.60
'2:52:46', 22.60
'2:52:48', 22.60
'2:52:50', 22.60
'2:52:52', 22.60
'2:52:54', 22.60
'2:52:56', 22.60
'2:52:59', 22.60
'2:53:1', 22.60
'2:53:3', 22.60
'2:53:5', 22.60
'2:53:7', 22.60
'2:53:9', 22.60
'2:53:11', 22.60
'2:53:14', 22.60
'2:53:16', 22.60
'2:53:18', 22.60
'2:53:20', 22.60
'2:53:22', 22.60
'2:53:24', 22.60
'2:53:26', 22.60
'2:53:28', 22.70
'2:53:31', 22.60
'2:53:33', 22.60
'2:53:35', 22.60
'2:53:37', 22.60
'2:53:39', 22.60
'2:53:41', 22.60
'2:53:43', 22.60
'2:53:45', 22.60
'2:53:48', 22.60
'2:53:50', 22.60
'2:53:52', 22.60
'2:53:54', 22.60
'2:53:56', 22.60
'2:53:58', 22.60
'2:54:0', 22.60
'2:54:3', 22.60
'2:54:5', 22.60
'2:54:7', 22.60
'2:54:9', 22.60
'2:54:11', 22.60
'2:54:13', 22.60
'2:54:15', 22.60
'2:54:17', 22.60
'2:54:20', 22.60
'2:54:22', 22.60
'2:54:24', 22.60
'2:54:26', 22.60
'2:54:28', 22.60
'2:54:30', 22.60
'2:54:32', 22.60
'2:54:34', 22.60
'2:54:37', 22.60
'2:54:39', 22.60
'2:54:41', 22.60
'2:54:43', 22.60
'2:54:45', 22.60
'2:54:47', 22.60
'2:54:49', 22.60
'2:54:52', 22.60
'2:54:54', 22.60
'2:54:56', 22.60
'2:54:58', 22.60
'2:55:0', 22.60
'2:55:2', 22.60
'2:55:4', 22.60
'2:55:6', 22.60
'2:55:9', 22.60
'2:55:11', 22.60
'2:55:13', 22.60
'2:55:15', 22.60
'2:55:17', 22.60
'2:55:19', 22.60
'2:55:21', 22.60
'2:55:23', 22.60
'2:55:26', 22.60
'2:55:28', 22.60
'2:55:30', 22.60
'2:55:32', 22.60
'2:55:34', 22.60
'2:55:36', 22.60
'2:55:38', 22.60
'2:55:41', 22.60
'2:55:43', 22.60
'2:55:45', 22.60
'2:55:47', 22.60
'2:55:49', 22.60
'2:55:51', 22.60
'2:55:53', 22.60
'2:55:55', 22.60
'2:55:58', 22.60
'2:56:0', 22.60
'2:56:2', 22.60
'2:56:4', 22.60
'2:56:6', 22.60
'2:56:8', 22.60
'2:56:10', 22.60
'2:56:13', 22.60
'2:56:15', 22.60
'2:56:17', 22.60
'2:56:19', 22.60
'2:56:21', 22.60
'2:56:23', 22.60
'2:56:25', 22.60
'2:56:27', 22.60
'2:56:30', 22.60
'2:56:32', 22.60
'2:56:34', 22.60
'2:56:36', 22.60
'2:56:38', 22.60
'2:56:40', 22.60
'2:56:42', 22.60
'2:56:44', 22.60
'2:56:47', 22.60
'2:56:49', 22.60
'2:56:51', 22.60
'2:56:53', 22.60
'2:56:55', 22.60
'2:56:57', 22.60
'2:56:59', 22.60
'2:57:2', 22.60
'2:57:4', 22.60
'2:57:6', 22.60
'2:57:8', 22.60
'2:57:10', 22.60
'2:57:12', 22.60
'2:57:14', 22.60
'2:57:16', 22.50
'2:57:19', 22.60
'2:57:21', 22.60
'2:57:23', 22.60
'2:57:25', 22.60
'2:57:27', 22.60
'2:57:29', 22.60
'2:57:31', 22.60
'2:57:33', 22.60
'2:57:36', 22.60
'2:57:38', 22.60
'2:57:40', 22.60
'2:57:42', 22.60
'2:57:44', 22.60
'2:57:46', 22.60
'2:57:48', 22.60
'2:57:51', 22.60
'2:57:53', 22.60
'2:57:55', 22.60
'2:57:57', 22.60
'2:57:59', 22.60
'2:58:1', 22.60
'2:58:3', 22.60
'2:58:5', 22.60
'2:58:8', 22.60
'2:58:10', 22.60
'2:58:12', 22.60
'2:58:14', 22.60
'2:58:16', 22.60
'2:58:18', 22.60
'2:58:20', 22.60
'2:58:22', 22.60
'2:58:25', 22.60
'2:58:27', 22.60
'2:58:29', 22.60
'2:58:31', 22.60
'2:58:33', 22.60
'2:58:35', 22.60
'2:58:37', 22.60
'2:58:40', 22.60
'2:58:42', 22.60
'2:58:44', 22.60
'2:58:46', 22.60
'2:58:48', 22.60
'2:58:50', 22.60
'2:58:52', 22.60
'2:58:54', 22.60
'2:58:57', 22.60
'2:58:59', 22.60
'2:59:1', 22.60
'2:59:3', 22.60
'2:59:5', 22.60
'2:59:7', 22.60
'2:59:9', 22.60
'2:59:12', 22.60
'2:59:14', 22.60
'2:59:16', 22.60
'2:59:18', 22.60
'2:59:20', 22.60
'2:59:22', 22.60
'2:59:24', 22.60
'2:59:26', 22.60
'2:59:29', 22.60
'2:59:31', 22.60
'2:59:33', 22.60
'2:59:35', 22.60
'2:59:37', 22.60
'2:59:39', 22.60
'2:59:41', 22.60
'2:59:43', 22.60
'2:59:46', 22.60
'2:59:48', 22.60
'2:59:50', 22.60
'2:59:52', 22.60
'2:59:54', 22.60
'2:59:56', 22.60
'2:59:58', 22.60
'3:0:1', 22.60
'3:0:3', 22.60
'3:0:5', 22.60
'3:0:7', 22.60
'3:0:9', 22.60
'3:0:11', 22.60
'3:0:13', 22.60
'3:0:15', 22.60
'3:0:18', 22.60
'3:0:20', 22.60
'3:0:22', 22.60
'3:0:24', 22.60
'3:0:26', 22.60
'3:0:28', 22.60
'3:0:30', 22.60
'3:0:32', 22.60
'3:0:35', 22.60
'3:0:37', 22.60
'3:0:39', 22.60
'3:0:41', 22.60
'3:0:43', 22.60
'3:0:45', 22.60
'3:0:47', 22.60
'3:0:49', 22.60
'3:0:52', 22.60
'3:0:54', 22.60
'3:0:56', 22.60
'3:0:58', 22.60
'3:1:0', 22.60
'3:1:2', 22.60
'3:1:4', 22.60
'3:1:7', 22.60
'3:1:9', 22.60
'3:1:11', 22.60
'3:1:13', 22.60
'3:1:15', 22.60
'3:1:17', 22.60
'3:1:19', 22.60
'3:1:21', 22.60
'3:1:24', 22.60
'3:1:26', 22.60
'3:1:28', 22.60
'3:1:30', 22.60
'3:1:32', 22.60
'3:1:34', 22.60
'3:1:36', 22.60
'3:1:38', 22.50
'3:1:41', 22.60
'3:1:43', 22.60
'3:1:45', 22.60
'3:1:47', 22.60
'3:1:49', 22.60
'3:1:51', 22.60
'3:1:53', 22.60
'3:1:55', 22.60
'3:1:58', 22.60
'3:2:0', 22.60
'3:2:2', 22.60
'3:2:4', 22.60
'3:2:6', 22.60
'3:2:8', 22.60
'3:2:10', 22.60
'3:2:12', 22.60
'3:2:15', 22.60
'3:2:17', 22.60
'3:2:19', 22.60
'3:2:21', 22.60
'3:2:23', 22.60
'3:2:25', 22.60
'3:2:27', 22.60
'3:2:30', 22.60
'3:2:32', 22.60
'3:2:34', 22.60
'3:2:36', 22.60
'3:2:38', 22.60
'3:2:40', 22.60
'3:2:42', 22.60
'3:2:44', 22.50
'3:2:47', 22.60
'3:2:49', 22.60
'3:2:51', 22.60
'3:2:53', 22.60
'3:2:55', 22.60
'3:2:57', 22.60
'3:2:59', 22.60
'3:3:1', 22.60
'3:3:4', 22.60
'3:3:6', 22.60
'3:3:8', 22.60
'3:3:10', 22.60
'3:3:12', 22.60
'3:3:14', 22.60
'3:3:16', 22.60
'3:3:19', 22.60
'3:3:21', 22.60
'3:3:23', 22.60
'3:3:25', 22.50
'3:3:27', 22.60
'3:3:29', 22.60
'3:3:31', 22.60
'3:3:33', 22.60
'3:3:36', 22.60
'3:3:38', 22.60
'3:3:40', 22.60
'3:3:42', 22.60
'3:3:44', 22.60
'3:3:46', 22.60
'3:3:48', 22.60
'3:3:50', 22.60
'3:3:53', 22.60
'3:3:55', 22.60
'3:3:57', 22.60
'3:3:59', 22.60
'3:4:1', 22.60
'3:4:3', 22.60
'3:4:5', 22.60
'3:4:8', 22.60
'3:4:10', 22.60
'3:4:12', 22.60
'3:4:14', 22.60
'3:4:16', 22.60
'3:4:18', 22.60
'3:4:20', 22.60
'3:4:22', 22.60
'3:4:25', 22.60
'3:4:27', 22.60
'3:4:29', 22.60
'3:4:31', 22.60
'3:4:33', 22.60
'3:4:35', 22.50
'3:4:37', 22.60
'3:4:39', 22.60
'3:4:42', 22.60
'3:4:44', 22.60
'3:4:46', 22.60
'3:4:48', 22.60
'3:4:50', 22.60
'3:4:52', 22.60
'3:4:54', 22.60
'3:4:56', 22.60
'3:4:59', 22.60
'3:5:1', 22.60
'3:5:3', 22.60
'3:5:5', 22.60
'3:5:7', 22.60
'3:5:9', 22.60
'3:5:11', 22.60
'3:5:14', 22.50
'3:5:16', 22.60
'3:5:18', 22.60
'3:5:20', 22.50
'3:5:22', 22.60
'3:5:24', 22.60
'3:5:26', 22.60
'3:5:28', 22.60
'3:5:31', 22.60
'3:5:33', 22.60
'3:5:35', 22.60
'3:5:37', 22.50
'3:5:39', 22.60
'3:5:41', 22.60
'3:5:43', 22.60
'3:5:45', 22.50
'3:5:48', 22.60
'3:5:50', 22.60
'3:5:52', 22.60
'3:5:54', 22.60
'3:5:56', 22.60
'3:5:58', 22.60
'3:6:0', 22.60
'3:6:2', 22.60
'3:6:5', 22.60
'3:6:7', 22.60
'3:6:9', 22.60
'3:6:11', 22.60
'3:6:13', 22.60
'3:6:15', 22.60
'3:6:17', 22.60
'3:6:20', 22.60
'3:6:22', 22.60
'3:6:24', 22.60
'3:6:26', 22.60
'3:6:28', 22.60
'3:6:30', 22.60
'3:6:32', 22.60
'3:6:34', 22.60
'3:6:37', 22.60
'3:6:39', 22.60
'3:6:41', 22.60
'3:6:43', 22.60
'3:6:45', 22.60
'3:6:47', 22.50
'3:6:49', 22.60
'3:6:51', 22.50
'3:6:54', 22.60
'3:6:56', 22.60
'3:6:58', 22.60
'3:7:0', 22.60
'3:7:2', 22.60
'3:7:4', 22.60
'3:7:6', 22.60
'3:7:9', 22.60
'3:7:11', 22.60
'3:7:13', 22.60
'3:7:15', 22.60
'3:7:17', 22.60
'3:7:19', 22.60
'3:7:21', 22.60
'3:7:23', 22.60
'3:7:26', 22.60
'3:7:28', 22.60
'3:7:30', 22.60
'3:7:32', 22.60
'3:7:34', 22.60
'3:7:36', 22.60
'3:7:38', 22.60
'3:7:40', 22.60
'3:7:43', 22.60
'3:7:45', 22.60
'3:7:47', 22.60
'3:7:49', 22.60
'3:7:51', 22.60
'3:7:53', 22.60
'3:7:55', 22.60
'3:7:57', 22.60
'3:8:0', 22.60
'3:8:2', 22.50
'3:8:4', 22.50
'3:8:6', 22.60
'3:8:8', 22.50
'3:8:10', 22.60
'3:8:12', 22.60
'3:8:15', 22.60
'3:8:17', 22.60
'3:8:19', 22.60
'3:8:21', 22.60
'3:8:23', 22.60
'3:8:25', 22.60
'3:8:27', 22.50
'3:8:29', 22.60
'3:8:32', 22.60
'3:8:34', 22.60
'3:8:36', 22.50
'3:8:38', 22.60
'3:8:40', 22.60
'3:8:42', 22.60
'3:8:44', 22.60
'3:8:46', 22.60
'3:8:49', 22.50
'3:8:51', 22.50
'3:8:53', 22.60
'3:8:55', 22.50
'3:8:57', 22.60
'3:8:59', 22.60
'3:9:1', 22.60
'3:9:3', 22.60
'3:9:6', 22.60
'3:9:8', 22.60
'3:9:10', 22.60
'3:9:12', 22.60
'3:9:14', 22.60
'3:9:16', 22.50
'3:9:18', 22.60
'3:9:21', 22.60
'3:9:23', 22.60
'3:9:25', 22.60
'3:9:27', 22.50
'3:9:29', 22.50
'3:9:31', 22.60
'3:9:33', 22.60
'3:9:35', 22.60
'3:9:38', 22.60
'3:9:40', 22.60
'3:9:42', 22.60
'3:9:44', 22.60
'3:9:46', 22.60
'3:9:48', 22.60
'3:9:50', 22.60
'3:9:52', 22.50
'3:9:55', 22.60
'3:9:57', 22.60
'3:9:59', 22.60
'3:10:1', 22.60
'3:10:3', 22.50
'3:10:5', 22.60
'3:10:7', 22.50
'3:10:9', 22.50
'3:10:12', 22.50
'3:10:14', 22.60
'3:10:16', 22.60
'3:10:18', 22.50
'3:10:20', 22.50
'3:10:22', 22.60
'3:10:24', 22.60
'3:10:27', 22.50
'3:10:29', 22.60
'3:10:31', 22.60
'3:10:33', 22.60
'3:10:35', 22.50
'3:10:37', 22.60
'3:10:39', 22.60
'3:10:41', 22.50
'3:10:44', 22.60
'3:10:46', 22.60
'3:10:48', 22.60
'3:10:50', 22.50
'3:10:52', 22.60
'3:10:54', 22.50
'3:10:56', 22.60
'3:10:58', 22.50
'3:11:1', 22.60
'3:11:3', 22.60
'3:11:5', 22.50
'3:11:7', 22.60
'3:11:9', 22.60
'3:11:11', 22.50
'3:11:13', 22.60
'3:11:16', 22.60
'3:11:18', 22.60
'3:11:20', 22.60
'3:11:22', 22.60
'3:11:24', 22.60
'3:11:26', 22.60
'3:11:28', 22.60
'3:11:30', 22.50
'3:11:33', 22.60
'3:11:35', 22.50
'3:11:37', 22.50
'3:11:39', 22.60
'3:11:41', 22.50
'3:11:43', 22.60
'3:11:45', 22.60
'3:11:48', 22.50
'3:11:50', 22.50
'3:11:52', 22.60
'3:11:54', 22.50
'3:11:56', 22.60
'3:11:58', 22.60
'3:12:0', 22.50
'3:12:2', 22.60
'3:12:5', 22.60
'3:12:7', 22.50
'3:12:9', 22.60
'3:12:11', 22.60
'3:12:13', 22.60
'3:12:15', 22.60
'3:12:17', 22.60
'3:12:19', 22.60
'3:12:22', 22.50
'3:12:24', 22.60
'3:12:26', 22.50
'3:12:28', 22.60
'3:12:30', 22.60
'3:12:32', 22.60
'3:12:34', 22.60
'3:12:37', 22.60
'3:12:39', 22.50
'3:12:41', 22.60
'3:12:43', 22.50
'3:12:45', 22.50
'3:12:47', 22.50
'3:12:49', 22.50
'3:12:51', 22.50
'3:12:54', 22.60
'3:12:56', 22.60
'3:12:58', 22.60
'3:13:0', 22.60
'3:13:2', 22.60
'3:13:4', 22.60
'3:13:6', 22.60
'3:13:8', 22.50
'3:13:11', 22.50
'3:13:13', 22.50
'3:13:15', 22.60
'3:13:17', 22.40
'3:13:19', 22.50
'3:13:21', 22.60
'3:13:23', 22.60
'3:13:26', 22.50
'3:13:28', 22.60
'3:13:30', 22.60
'3:13:32', 22.60
'3:13:34', 22.50
'3:13:36', 22.60
'3:13:38', 22.50
'3:13:40', 22.50
'3:13:43', 22.50
'3:13:45', 22.60
'3:13:47', 22.50
'3:13:49', 22.60
'3:13:51', 22.50
'3:13:53', 22.50
'3:13:55', 22.60
'3:13:57', 22.50
'3:14:0', 22.50
'3:14:2', 22.60
'3:14:4', 22.50
'3:14:6', 22.50
'3:14:8', 22.50
'3:14:10', 22.60
'3:14:12', 22.60
'3:14:15', 22.60
'3:14:17', 22.60
'3:14:19', 22.50
'3:14:21', 22.50
'3:14:23', 22.60
'3:14:25', 22.60
'3:14:27', 22.50
'3:14:29', 22.50
'3:14:32', 22.50
'3:14:34', 22.60
'3:14:36', 22.50
'3:14:38', 22.50
'3:14:40', 22.60
'3:14:42', 22.50
'3:14:44', 22.50
'3:14:46', 22.60
'3:14:49', 22.50
'3:14:51', 22.60
'3:14:53', 22.50
'3:14:55', 22.50
'3:14:57', 22.50
'3:14:59', 22.60
'3:15:1', 22.60
'3:15:4', 22.50
'3:15:6', 22.50
'3:15:8', 22.60
'3:15:10', 22.50
'3:15:12', 22.50
'3:15:14', 22.60
'3:15:16', 22.50
'3:15:18', 22.60
'3:15:21', 22.50
'3:15:23', 22.60
'3:15:25', 22.50
'3:15:27', 22.60
'3:15:29', 22.50
'3:15:31', 22.50
'3:15:33', 22.60
'3:15:36', 22.50
'3:15:38', 22.50
'3:15:40', 22.50
'3:15:42', 22.60
'3:15:44', 22.50
'3:15:46', 22.50
'3:15:48', 22.60
'3:15:50', 22.60
'3:15:53', 22.50
'3:15:55', 22.50
'3:15:57', 22.50
'3:15:59', 22.50
'3:16:1', 22.50
'3:16:3', 22.50
'3:16:5', 22.60
'3:16:7', 22.50
'3:16:10', 22.50
'3:16:12', 22.50
'3:16:14', 22.50
'3:16:16', 22.50
'3:16:18', 22.50
'3:16:20', 22.50
'3:16:22', 22.50
'3:16:24', 22.50
'3:16:27', 22.50
'3:16:29', 22.50
'3:16:31', 22.50
'3:16:33', 22.50
'3:16:35', 22.50
'3:16:37', 22.60
'3:16:39', 22.50
'3:16:42', 22.50
'3:16:44', 22.50
'3:16:46', 22.50
'3:16:48', 22.60
'3:16:50', 22.60
'3:16:52', 22.50
'3:16:54', 22.50
'3:16:56', 22.50
'3:16:59', 22.50
'3:17:1', 22.50
'3:17:3', 22.50
'3:17:5', 22.50
'3:17:7', 22.50
'3:17:9', 22.50
'3:17:11', 22.50
'3:17:14', 22.50
'3:17:16', 22.50
'3:17:18', 22.50
'3:17:20', 22.50
'3:17:22', 22.50
'3:17:24', 22.50
'3:17:26', 22.50
'3:17:28', 22.50
'3:17:31', 22.50
'3:17:33', 22.50
'3:17:35', 22.50
'3:17:37', 22.50
'3:17:39', 22.50
'3:17:41', 22.60
'3:17:43', 22.50
'3:17:45', 22.50
'3:17:48', 22.50
'3:17:50', 22.50
'3:17:52', 22.50
'3:17:54', 22.50
'3:17:56', 22.50
'3:17:58', 22.50
'3:18:0', 22.50
'3:18:3', 22.50
'3:18:5', 22.60
'3:18:7', 22.50
'3:18:9', 22.50
'3:18:11', 22.50
'3:18:13', 22.50
'3:18:15', 22.50
'3:18:17', 22.50
'3:18:20', 22.50
'3:18:22', 22.50
'3:18:24', 22.50
'3:18:26', 22.50
'3:18:28', 22.50
'3:18:30', 22.50
'3:18:32', 22.50
'3:18:34', 22.50
'3:18:37', 22.50
'3:18:39', 22.50
'3:18:41', 22.50
'3:18:43', 22.50
'3:18:45', 22.50
'3:18:47', 22.50
'3:18:49', 22.50
'3:18:52', 22.50
'3:18:54', 22.50
'3:18:56', 22.50
'3:18:58', 22.50
'3:19:0', 22.50
'3:19:2', 22.50
'3:19:4', 22.50
'3:19:6', 22.50
'3:19:9', 22.50
'3:19:11', 22.50
'3:19:13', 22.50
'3:19:15', 22.50
'3:19:17', 22.50
'3:19:19', 22.50
'3:19:21', 22.50
'3:19:23', 22.40
'3:19:26', 22.50
'3:19:28', 22.50
'3:19:30', 22.50
'3:19:32', 22.50
'3:19:34', 22.50
'3:19:36', 22.50
'3:19:38', 22.50
'3:19:41', 22.50
'3:19:43', 22.50
'3:19:45', 22.40
'3:19:47', 22.50
'3:19:49', 22.50
'3:19:51', 22.50
'3:19:53', 22.50
'3:19:55', 22.50
'3:19:58', 22.50
'3:20:0', 22.50
'3:20:2', 22.50
'3:20:4', 22.40
'3:20:6', 22.50
'3:20:8', 22.50
'3:20:10', 22.50
'3:20:12', 22.40
'3:20:15', 22.50
'3:20:17', 22.40
'3:20:19', 22.50
'3:20:21', 22.50
'3:20:23', 22.50
'3:20:25', 22.50
'3:20:27', 22.40
'3:20:30', 22.50
'3:20:32', 22.50
'3:20:34', 22.50
'3:20:36', 22.40
'3:20:38', 22.50
'3:20:40', 22.50
'3:20:42', 22.50
'3:20:45', 22.50
'3:20:47', 22.50
'3:20:49', 22.50
'3:20:51', 22.50
'3:20:53', 22.50
'3:20:55', 22.40
'3:20:57', 22.50
'3:20:59', 22.50
'3:21:2', 22.50
'3:21:4', 22.50
'3:21:6', 22.50
'3:21:8', 22.50
'3:21:10', 22.50
'3:21:12', 22.40
'3:21:14', 22.50
'3:21:16', 22.50
'3:21:19', 22.50

